"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","sqft_living15","sqft_lot15","Age","Renovated"
"10712",335000,3,2,1340,1951,1,0,0,3,6,670,670,1520,2248,109,0
"10713",428000,4,2,1300,7200,1,0,0,3,7,1300,0,1540,6600,66,0
"10714",655000,4,2.5,3340,34238,1,0,0,4,8,2060,1280,2400,36590,47,0
"10715",738000,3,3,2630,4896,2,0,0,3,9,2630,0,2880,4972,18,0
"10716",415000,5,1.75,1960,3748,1,0,0,3,7,980,980,1410,3844,59,0
"10717",392000,3,1,1090,6125,1,0,0,4,6,790,300,1050,6125,79,0
"10718",555000,2,1,1550,4600,1,0,0,4,7,1050,500,1550,4600,83,0
"10719",260000,3,2.5,1770,2677,2,0,0,3,7,1770,0,1550,1798,19,0
"10720",392500,3,1,1390,10500,1.5,0,0,3,6,1390,0,1350,9800,84,0
"10721",912000,3,2.5,2979,17313,2,0,2,3,11,2979,0,3890,14797,31,0
"10722",135000,2,1,830,7609,1,0,0,3,6,830,0,1170,7609,81,0
"10723",5e+05,3,2.75,1560,77536,1,0,0,3,7,1400,160,2210,41449,46,0
"10724",238000,3,1.5,1360,7488,1,0,0,4,7,1050,310,1580,7508,49,0
"10725",251000,4,2,1650,5974,1,0,0,5,7,860,790,1940,6001,52,0
"10726",406500,2,1.75,1510,5319,2,0,0,4,8,1510,0,1740,6160,46,0
"10727",433495,4,2.25,3010,10925,2,0,0,4,9,3010,0,2690,10925,36,0
"10728",265000,3,2.25,1510,6071,1,0,0,4,7,1150,360,1510,7271,39,0
"10729",360000,3,1.75,1950,7260,1,0,0,3,8,1520,430,1950,7548,67,0
"10730",425000,4,1,1800,12485,1,0,0,5,7,950,850,1290,9840,69,0
"10731",450000,2,2.75,2810,11205,1,0,0,3,7,1510,1300,2520,13000,56,0
"10732",449900,3,1.75,1760,8266,1,0,0,5,7,1760,0,1400,8519,70,0
"10733",345000,4,2.5,2040,5875,2,0,0,3,8,2040,0,2230,5459,20,0
"10734",612500,4,2,1690,35346,1,0,0,3,7,1690,0,2050,37846,57,0
"10735",317000,3,1.75,1530,7650,1,0,0,4,8,1530,0,1850,6804,47,0
"10736",585000,3,1.5,1810,3880,1.5,0,0,4,8,1310,500,1400,3880,95,0
"10737",455000,3,1.75,1180,14292,1,0,0,3,7,1180,0,1480,14400,43,0
"10738",1035000,4,4,4090,51908,2,0,0,3,11,4090,0,4290,41655,33,0
"10739",497000,4,2.25,2250,3463,2,0,0,4,8,2250,0,1850,2811,56,0
"10740",226750,3,1.75,1070,6315,1,0,0,3,7,1070,0,1520,5707,32,0
"10741",385000,4,2,1820,7102,1,0,0,3,7,1220,600,1650,8184,74,0
"10742",205000,3,0.75,1080,5025,1,0,0,3,5,1080,0,1370,6000,76,0
"10743",745000,4,2.5,2760,13093,2,0,0,4,9,2760,0,2810,13545,35,0
"10744",371000,4,2.5,2550,4770,2,0,0,3,8,2550,0,2380,4590,19,0
"10745",545000,4,2.5,2080,8504,2,0,0,3,8,2080,0,2000,6773,33,0
"10746",443000,3,1,1280,5460,1.5,0,0,4,7,1280,0,1390,5500,93,0
"10747",287000,2,1,950,6350,1,0,0,3,7,950,0,1080,7620,73,0
"10748",194000,3,1,1050,7577,1,0,0,3,7,1050,0,1430,7245,41,0
"10749",265000,3,1,1800,7650,1,0,0,5,7,1800,0,1230,7650,67,0
"10750",1135000,4,2.75,3840,10004,1,0,2,4,9,2110,1730,3500,12118,61,0
"10751",699950,4,3.25,3674,12793,2,0,1,3,9,3674,0,3220,13100,37,0
"10752",433000,4,1,1710,7000,1.5,0,0,3,7,1710,0,2030,7938,74,0
"10753",2e+05,2,1.75,910,2693,1,0,0,3,6,910,0,1360,2693,21,0
"10754",289571,3,1.5,1340,25160,1,0,0,3,7,1340,0,1440,23680,56,0
"10755",440000,4,2.75,2340,11034,1,0,0,3,8,1720,620,2370,11941,57,0
"10756",4e+05,3,1.5,1510,8360,1,0,0,3,7,1120,390,1700,8360,64,0
"10757",589000,4,2.5,2630,15000,2,0,0,5,8,2630,0,1770,8700,62,0
"10758",850000,5,2.25,3100,97661,2,0,0,3,9,3100,0,2370,53993,38,0
"10759",520000,3,1,940,3000,1.5,0,0,3,7,940,0,1210,3500,121,0
"10760",555000,2,2.25,1370,1248,2,0,0,3,7,1200,170,1800,3360,24,0
"10761",470000,3,2.5,2480,5082,2,0,0,3,7,2480,0,2480,5874,20,0
"10762",207000,2,1.5,1068,1158,2,0,0,3,7,1068,0,1078,1278,34,0
"10763",379750,4,2.75,2390,9650,1,0,2,3,8,1620,770,2390,10000,48,0
"10764",709000,4,1.75,2170,4600,1,0,0,3,7,1270,900,1750,4000,74,0
"10765",240000,3,2.5,1520,9864,1,0,0,3,7,1160,360,1580,7425,31,0
"10766",445500,4,1.5,2210,10497,1,0,0,4,8,1650,560,1840,12697,71,0
"10767",1308000,5,2.5,3200,7863,1,0,3,5,8,1600,1600,2640,7680,65,0
"10768",210000,3,1.5,1160,10125,1,0,0,4,7,1160,0,1440,10018,65,0
"10769",603000,4,2.5,2670,5895,2,0,0,3,8,2670,0,2820,6531,25,0
"10770",720000,3,2.5,2520,10012,2,0,0,3,10,2520,0,2680,10071,37,0
"10771",92000,2,1,760,5500,1.5,0,0,3,5,760,0,1040,5515,77,0
"10772",6e+05,3,1.75,1310,5000,2,0,0,4,7,1310,0,1270,4750,123,0
"10773",725000,4,2.5,2750,13950,1,0,3,4,8,1380,1370,2460,13950,76,0
"10774",409950,5,2.25,1790,10300,1,0,0,3,7,1270,520,1790,10300,63,0
"10775",515000,3,2.5,1790,7167,2,0,0,3,8,1790,0,1680,7418,35,0
"10776",495000,4,2.5,2400,11640,1,0,0,5,8,1800,600,2440,10823,56,0
"10777",998000,4,2.25,2420,10200,2,0,0,4,9,2420,0,2390,10200,51,0
"10778",630000,3,1.75,1710,8767,1,0,0,4,8,1710,0,2050,9200,38,0
"10779",410000,3,1.75,2000,7480,1,0,0,3,8,1320,680,2000,8610,52,0
"10780",602000,3,2.25,1580,11580,1,0,0,4,8,1580,0,2630,10009,45,0
"10781",750000,4,2.75,2310,10232,1,0,0,5,8,1310,1000,2820,9886,44,0
"10782",711600,4,3,3580,9316,2.5,0,0,3,10,2370,1210,2580,9242,33,0
"10783",1050000,4,4,4320,8709,2,0,0,3,11,3190,1130,4010,8321,18,0
"10784",700500,3,2.5,2560,35265,2,0,0,3,9,2560,0,2820,35496,43,0
"10785",710000,4,2.5,3220,18618,2,0,1,3,10,3220,0,2650,11896,33,0
"10786",250000,3,2,1660,13085,1,0,0,3,7,1010,650,1660,7778,39,0
"10787",350000,4,1.75,2420,8400,1,0,0,5,7,1620,800,1660,8400,60,0
"10788",475000,7,3.5,2870,29699,1,0,0,3,7,1520,1350,1380,7555,63,0
"10789",2e+05,2,1,830,7200,1,0,0,2,6,830,0,1150,6600,104,0
"10790",450000,4,2.25,1710,7000,1,0,0,4,7,1040,670,1780,6500,52,0
"10791",316000,5,2.5,2600,4641,2,0,0,3,7,2600,0,2330,4589,19,0
"10792",310000,1,1,670,4920,1,0,0,3,5,670,0,1050,4920,104,0
"10793",392000,3,1.5,1500,11975,1,0,0,4,7,1500,0,1510,13875,54,0
"10794",521000,3,3.25,1460,1254,3,0,0,3,8,1460,0,1400,1255,24,0
"10795",495000,2,2,1540,7110,1,0,0,3,7,960,580,1860,7065,75,0
"10796",209000,3,1.75,1250,8084,1,0,0,4,7,1250,0,1340,7680,57,0
"10797",809950,4,2,2230,9900,1.5,0,0,5,9,2230,0,2510,11041,65,0
"10798",4e+05,2,1.75,1800,224769,1,0,0,3,7,1420,380,1620,112384,74,1
"10799",415000,4,2.5,2400,7292,1,0,0,3,8,1530,870,1710,7909,44,0
"10800",411000,4,2,2370,76665,2,0,0,4,8,2370,0,2110,19334,46,0
"10801",825000,2,2,1830,3600,1,0,0,4,7,1230,600,2020,3600,98,0
"10802",436000,3,2.25,1480,1384,3,0,0,3,8,1480,0,1310,1329,16,0
"10803",460000,4,2.5,2620,8331,2,0,0,3,9,2620,0,2760,8174,33,0
"10804",281000,3,1,1300,5782,1,0,0,4,6,1300,0,1020,7200,65,0
"10805",976000,4,1.5,3120,7680,1,0,3,3,8,1660,1460,2900,7680,68,0
"10806",485000,4,2.5,2400,10364,2,0,0,3,8,2400,0,2390,9918,29,0
"10807",429000,3,2.5,1430,9240,2,0,0,3,7,1430,0,1480,8125,40,0
"10808",729000,3,2.5,2480,7428,2,0,0,3,9,2480,0,2600,8322,34,0
"10809",625000,3,2.5,2280,4757,2,0,0,3,8,2280,0,2280,4534,21,0
"10810",218500,3,1.75,1390,9328,1,0,0,4,7,1390,0,1550,8374,37,0
"10811",175000,3,1,1030,8395,1,0,0,4,7,1030,0,1370,9380,64,0
"10812",442500,3,1,1120,8200,1,0,0,4,7,1120,0,1820,7205,86,0
"10813",480000,3,2,1300,3000,2,0,0,3,7,1300,0,1670,4500,38,0
"10814",715500,3,2.25,2410,9668,1,0,1,4,8,1540,870,2510,5250,59,0
"10815",432500,3,1.75,1470,7350,1,0,0,3,8,1470,0,1470,7350,61,0
"10816",875000,5,4.25,4720,18741,2,0,0,3,11,3210,1510,3880,37328,19,0
"10817",605000,5,2.75,2910,13332,2,0,0,4,8,2910,0,1760,8900,84,1
"10818",1688000,4,4,5000,12941,3,0,2,3,12,5000,0,4560,12941,22,0
"10819",318000,3,2.25,1690,12662,1,0,0,5,7,1090,600,1950,9642,42,0
"10820",311300,2,1,1000,7228,1,0,0,4,7,1000,0,1100,7228,77,0
"10821",325000,5,2.75,2400,7904,1,0,0,3,7,1450,950,2400,7475,32,0
"10822",795000,5,3.5,3330,3705,2,0,0,3,9,2610,720,2810,3971,16,0
"10823",558000,4,2.25,2060,10358,1,0,0,4,8,1320,740,2060,9676,62,0
"10824",370000,4,2.5,3090,18645,2,0,0,3,9,3090,0,3610,20114,29,0
"10825",598850,4,2.5,2350,7245,2,0,0,3,8,2350,0,2350,9419,31,0
"10826",515700,3,2.5,2180,9722,2,0,0,3,8,2180,0,2440,9722,30,0
"10827",458000,3,2.5,1870,5013,2,0,0,3,8,1870,0,2040,5555,21,0
"10828",583500,3,2.25,3530,13000,2.5,0,0,4,10,3530,0,2960,13000,39,0
"10829",653750,4,2.5,2460,4166,2,0,0,3,9,2460,0,2460,4964,21,0
"10830",299000,3,2.5,1650,4725,2,0,0,3,8,1650,0,2000,4725,13,0
"10831",532000,5,3,3480,57499,1,0,0,4,8,2340,1140,2020,40946,48,0
"10832",819000,3,2.75,3176,13391,2,0,3,4,9,2726,450,3470,12779,39,0
"10833",945000,4,2.25,2420,9000,1,0,4,5,9,2000,420,2400,9035,57,0
"10834",608700,4,2.5,2260,9696,1,0,0,3,9,2260,0,2400,12111,41,0
"10835",812000,4,2,2380,6122,1,0,2,4,8,1310,1070,1810,5202,75,0
"10836",464000,5,2.5,3400,8970,1,0,0,4,8,1700,1700,1890,8475,65,0
"10837",950000,4,2.5,3770,35081,2,0,0,3,10,3770,0,4000,35492,35,0
"10838",7e+05,4,2.5,2672,4297,2,0,0,3,8,2020,652,1720,6120,19,0
"10839",435000,3,1,1180,4219,1,0,0,3,7,1060,120,1630,4219,85,0
"10840",229500,3,1.5,1810,14400,1,0,0,4,7,1810,0,1710,12000,70,0
"10841",1575000,3,3,2610,22672,1.5,1,4,4,8,2610,0,2810,22672,72,0
"10842",265000,3,2.25,1450,13439,1,0,0,4,7,1180,270,1520,12348,61,0
"10843",995000,2,2,1600,64468,1,0,0,3,7,1600,0,1950,64468,74,0
"10844",590000,3,2.5,2650,9380,1,0,0,5,8,1680,970,2310,9600,49,0
"10845",740000,4,2.75,2490,17833,2,0,2,3,9,1490,1000,2640,16943,45,0
"10846",360000,2,0.75,850,7710,1,0,2,5,6,550,300,2500,6022,115,0
"10847",548500,4,2,1820,7200,1,0,0,3,7,1300,520,1770,8149,48,0
"10848",599000,3,1.75,1960,4788,1,0,0,4,7,1090,870,1960,3960,104,0
"10849",615000,3,1.75,2350,20820,1,0,0,4,8,1800,550,2040,10800,46,0
"10850",292000,3,1.75,1320,6600,1,0,0,3,7,1320,0,1070,6594,36,0
"10851",899000,4,2.5,3720,30649,2,0,0,3,10,3720,0,3220,29434,36,0
"10852",5e+05,3,1.5,2210,6500,1,0,0,4,7,1030,1180,1750,6370,112,0
"10853",580000,3,2.5,1910,11550,1.5,0,0,3,8,1910,0,2230,11550,21,0
"10854",580000,4,2.5,2840,6268,2,0,0,3,9,2840,0,2790,6526,26,0
"10855",594000,3,1,1320,5000,1,0,0,4,7,1090,230,1700,5000,104,0
"10856",5e+05,3,2.5,2440,7600,1,0,0,3,7,1420,1020,2060,7700,43,0
"10857",550000,4,2.5,2420,8056,1,0,0,3,8,1680,740,2160,6807,36,0
"10858",275000,3,1.75,1180,6260,1,0,0,4,8,1180,0,1580,7272,31,0
"10859",390000,3,2.25,1820,7420,2,0,0,4,8,1820,0,1900,7526,41,0
"10860",1250000,3,3,3760,8500,2.5,0,3,4,10,3060,700,2610,5500,114,0
"10861",250000,3,2.25,1560,15340,2,0,0,3,7,1560,0,1560,8260,27,0
"10862",405000,2,2.5,1790,5400,2,0,0,4,8,1790,0,1700,5760,45,0
"10863",213950,3,1,1430,7000,1,0,0,3,6,1430,0,1050,7700,56,0
"10864",232000,3,1.5,1390,11340,1,0,0,4,7,1390,0,1740,11340,61,0
"10865",207000,3,1,990,10800,1,0,0,4,6,990,0,1060,10364,65,0
"10866",310000,3,1.75,1880,30346,1,0,0,3,8,1880,0,2260,5883,36,0
"10867",540000,3,2.5,2520,5000,3,0,0,3,9,2520,0,1130,5000,34,0
"10868",750000,4,1.5,2060,4000,1.5,0,2,3,7,1580,480,1160,4000,104,1
"10869",392500,4,2.5,2150,7303,2,0,0,3,8,2150,0,1940,9569,19,0
"10870",305000,5,2.5,2500,12220,1,0,0,3,8,1690,810,2130,12000,62,0
"10871",735000,3,2.5,2390,9157,2,0,0,3,9,2390,0,2360,8250,40,0
"10872",575000,4,2.5,2400,6137,2,0,0,3,8,2400,0,2120,7468,34,0
"10873",175000,2,1,660,5000,1,0,0,3,6,660,0,1000,5000,109,0
"10874",291000,4,2.5,1580,6633,2,0,0,4,7,1580,0,1590,6633,40,0
"10875",791500,4,2.5,3250,8970,2,0,0,3,10,3250,0,3240,8449,30,0
"10876",475000,3,2,1880,9659,1,0,0,3,8,1180,700,1780,9659,73,0
"10877",238950,2,1,1190,11400,1,0,0,3,7,1190,0,1410,11400,73,0
"10878",470000,3,3.5,1280,1257,2,0,0,3,8,1040,240,1280,1249,24,0
"10879",420000,4,1.75,2380,15324,1,0,0,3,8,1610,770,2540,12608,46,0
"10880",440000,3,2.5,2040,7605,2,0,0,3,8,2040,0,2150,7545,28,0
"10881",656000,4,1.75,1440,4300,1.5,0,0,4,8,1290,150,1640,5000,95,0
"10882",559950,3,2.5,2120,4310,2,0,0,3,7,2120,0,2280,4380,23,0
"10883",6e+05,2,2,990,5416,1,0,0,3,6,990,0,1650,3360,89,0
"10884",255000,3,1,1710,12000,1,0,0,4,7,1710,0,1310,9600,52,0
"10885",210750,4,1.5,1840,7076,1.5,0,0,3,7,1840,0,1510,7320,67,0
"10886",485000,4,1,1150,2560,1.5,0,0,3,7,1150,0,1890,3000,115,0
"10887",390000,3,2.5,2250,8076,2,0,0,3,8,2250,0,2180,7244,29,0
"10888",405000,3,2.5,2460,12600,1,0,0,4,8,1810,650,1820,11180,54,0
"10889",462500,4,1,1540,4500,1.5,0,0,2,7,1540,0,1920,6000,119,0
"10890",435000,4,2.25,2210,14073,1,0,0,3,8,1630,580,2340,11340,46,0
"10891",440000,3,2.5,1440,5434,2,0,0,3,7,1440,0,1560,3770,21,0
"10892",299950,3,1.75,1790,7650,1,0,3,3,9,1790,0,2540,7600,46,0
"10893",440000,2,1.5,1120,1024,2,0,0,3,8,1120,0,1120,1549,54,1
"10894",312620,3,2.5,1260,11877,1,0,0,3,7,1260,0,1430,9790,49,0
"10895",372500,3,1.5,1180,12324,1,0,0,3,7,800,380,1280,11371,43,0
"10896",297262,3,2.5,1730,8076,2,0,0,3,8,1730,0,1780,6930,30,0
"10897",735000,4,3,2250,7245,1,0,0,4,7,1250,1000,1960,7245,61,0
"10898",430000,3,1.5,1550,5034,2,0,0,4,7,1550,0,1820,7200,102,0
"10899",241000,2,1.75,1070,9750,1.5,0,0,3,7,1070,0,970,9750,29,0
"10900",201000,3,1,1460,9750,1,0,0,4,7,1460,0,1270,9750,55,0
"10901",570000,2,1,1060,4000,1,0,0,4,7,1060,0,1770,4000,114,0
"10902",538000,4,1.75,1840,9600,1,0,0,3,7,1220,620,1770,9720,57,0
"10903",729000,3,2.5,2440,4244,2,0,0,3,8,2440,0,2690,4556,13,0
"10904",331500,4,1.75,1700,14756,1,0,0,3,7,850,850,1680,10250,69,0
"10905",110700,2,1,680,8064,1,0,0,3,6,680,0,1340,10800,83,0
"10906",245000,3,2,1700,8448,1,0,0,3,7,1700,0,1350,8587,28,0
"10907",427000,3,1.75,2000,7111,1,0,0,4,7,1360,640,1830,9000,68,0
"10908",650500,4,1.75,2340,5940,1,0,0,3,8,1290,1050,1930,5940,71,0
"10909",335900,2,1,1120,7440,1,0,0,4,7,1120,0,1170,7440,85,0
"10910",535000,2,2,1510,5133,1.5,0,0,3,7,1510,0,1470,6000,85,0
"10911",360000,5,2,2120,2400,1,0,0,4,6,1080,1040,1690,4400,118,0
"10912",294900,3,2.25,1500,8100,1,0,0,3,7,1210,290,1600,7896,56,0
"10913",460000,2,1,1030,5934,1,0,0,4,7,1030,0,1420,5588,96,0
"10914",1769000,4,3.5,5440,38900,2,0,0,3,12,5440,0,4830,41313,34,0
"10915",463000,2,1,1150,4400,1,0,0,4,7,1150,0,1240,4400,119,0
"10916",332000,5,1.5,2420,43560,1,0,2,3,8,1500,920,1620,17331,62,0
"10917",199500,4,2,1750,8116,1,0,0,4,5,1750,0,1440,7865,81,0
"10918",247000,4,2,1750,8116,1,0,0,4,5,1750,0,1440,7865,81,0
"10919",442500,4,2.5,2170,14024,2,0,0,3,8,2170,0,2240,14029,32,0
"10920",6e+05,3,2,2540,237402,1,0,0,3,9,2540,0,2200,229125,17,0
"10921",449000,3,2.5,1690,3827,2,0,0,3,7,1690,0,1690,3129,19,0
"10922",725000,4,1,1600,4500,1.5,0,0,4,7,1600,0,1720,4500,98,0
"10923",215000,3,1,1060,7900,1,0,0,3,7,1060,0,1310,7900,63,1
"10924",582500,2,1.75,1990,6549,1,0,0,3,7,1170,820,1640,7202,76,0
"10925",305000,4,2.25,2210,9371,2,0,0,4,8,2210,0,2300,11584,56,0
"10926",734000,4,2.75,3090,7650,2,0,2,3,8,2340,750,2760,10370,65,1
"10927",3e+05,3,2,1050,10072,1,0,0,3,7,1050,0,1130,10087,38,0
"10928",525888,5,1.75,2550,71874,1,0,0,5,7,1810,740,2170,51400,64,0
"10929",711000,4,2.5,2095,4400,1.5,0,0,5,8,1295,800,1980,4400,114,0
"10930",360000,3,1.75,1520,12282,1,0,0,3,8,1220,300,1860,13500,46,0
"10931",357000,5,2.5,2750,12350,2,0,0,3,8,2750,0,1650,9810,37,0
"10932",235000,3,1.75,1200,9266,1,0,0,4,7,1200,0,1200,9266,64,0
"10933",550000,3,1.75,1830,9720,1,0,1,3,7,1150,680,3380,10854,96,1
"10934",324000,3,1,1160,7202,1,0,0,4,7,1160,0,1620,8598,67,0
"10935",420000,3,2,1750,9239,1,0,0,3,8,1410,340,1720,7874,35,0
"10936",450000,4,2.5,2400,7693,2,0,0,3,8,2400,0,2400,8038,21,0
"10937",825000,5,3.5,4140,6770,2,0,0,3,9,3030,1110,3960,5431,20,0
"10938",272000,4,2.25,2115,6234,2,0,0,3,7,2115,0,2440,6366,26,0
"10939",481000,3,2,2580,15653,1.5,0,0,3,9,2580,0,1920,9840,34,0
"10940",5e+05,3,1,1220,3400,1,0,0,3,7,1060,160,1350,3750,97,0
"10941",448000,2,1.5,1630,3780,1,0,0,4,7,890,740,1770,6400,84,0
"10942",480000,2,2,1350,4220,1,0,0,3,8,1350,0,1350,4409,20,0
"10943",475000,3,2.5,1690,2890,2,0,0,3,7,1690,0,1690,2730,20,0
"10944",472500,2,2.25,1700,2383,2,0,0,3,8,1700,0,1700,2700,19,0
"10945",291000,4,2.25,1890,7616,1,0,0,4,8,1260,630,1890,7420,45,0
"10946",294000,2,1,850,5250,1,0,0,4,7,850,0,1440,5250,74,0
"10947",1013050,4,2.5,2480,12688,1,0,0,4,9,1820,660,2910,11979,57,0
"10948",442500,3,2.5,1690,3129,2,0,0,3,7,1690,0,1690,3129,22,0
"10949",170000,2,1,810,8424,1,0,0,4,6,810,0,820,8424,65,0
"10950",1582500,4,2.5,3980,16304,1,0,1,3,10,2480,1500,3980,16304,56,0
"10951",665000,3,2.25,2580,6000,2,0,0,3,8,1780,800,2300,5995,99,0
"10952",1610000,5,4.5,6085,142725,3,0,0,3,11,6085,0,4830,128457,24,0
"10953",675000,2,1.75,2140,5000,1,0,0,3,7,1000,1140,2250,4000,94,1
"10954",279900,2,1.75,1360,10000,1,0,0,3,6,1360,0,1430,10000,67,1
"10955",875000,4,1.5,1800,3245,1.5,0,0,4,8,1800,0,1800,4275,95,0
"10956",571000,3,2.5,1920,3867,2,0,0,3,8,1920,0,2190,3841,19,0
"10957",320000,3,1,860,5060,1.5,0,0,3,7,860,0,880,5060,97,0
"10958",525000,3,2.5,2340,35021,1,0,0,3,9,2340,0,2630,35190,38,0
"10959",1650000,8,2.75,4040,20666,1,0,0,4,9,2020,2020,3670,20500,62,0
"10960",137900,3,1.75,1160,5082,1,0,0,3,6,580,580,1730,6000,82,0
"10961",440000,3,2.25,1680,57063,2,0,0,4,8,1680,0,1910,57063,35,0
"10962",360000,3,1,1280,3870,1,0,0,3,7,640,640,1280,4800,79,0
"10963",271000,4,1.5,1800,9576,1,0,0,4,7,1800,0,1370,9576,47,0
"10964",465000,6,3.25,4250,23326,1,0,3,3,10,2150,2100,3370,15983,57,0
"10965",280000,4,2.5,2400,4596,2,0,0,3,8,2400,0,2230,4763,20,0
"10966",283000,2,1,940,6350,1,0,0,4,5,940,0,1490,6350,82,0
"10967",411500,3,1,1110,7208,1,0,0,3,7,1110,0,1440,7210,44,0
"10968",282000,3,2.25,2420,7548,1,0,0,4,8,1370,1050,2150,8000,57,0
"10969",535000,3,2.5,1850,1499,2.5,0,0,3,9,1790,60,1770,1539,19,0
"10970",554729,4,2.5,2020,4350,2,0,0,5,9,1730,290,1620,5800,81,0
"10971",868000,4,2.5,2020,4350,2,0,0,5,9,1730,290,1620,5800,81,0
"10972",427000,3,2.5,1830,65340,1,0,0,3,8,1520,310,2100,84942,33,0
"10973",455000,4,1.75,1920,6000,1,0,0,4,7,960,960,1850,7200,70,0
"10974",595000,2,1.75,1280,8500,1,0,0,3,7,1280,0,1950,10356,71,1
"10975",4e+05,4,2.5,3130,5240,2,0,0,3,8,3130,0,2470,5240,20,0
"10976",770000,4,2.5,3920,12415,2,0,0,3,10,3920,0,3639,12805,27,0
"10977",742500,4,2.75,3100,3773,2,0,0,3,8,2000,1100,2130,3777,105,1
"10978",1250000,4,2.5,3220,15600,1,0,0,5,9,1680,1540,2990,15600,51,0
"10979",375000,3,2,1670,13775,1,0,0,3,8,1670,0,2130,14500,56,0
"10980",1557600,4,2.5,2700,17853,2,0,0,4,9,2700,0,3790,16672,64,0
"10981",545000,4,2,5461,22880,1,0,0,4,9,3265,2196,1940,10995,60,0
"10982",1050000,4,3.25,4400,16625,2,0,0,3,11,4400,0,4440,15523,21,0
"10983",1565000,3,1.75,2190,8500,1,0,0,4,9,2190,0,2850,8868,67,0
"10984",178000,4,1.5,1200,11163,1.5,0,0,4,6,1200,0,1200,11163,54,0
"10985",262500,3,1.75,1470,10390,1,0,0,3,7,1470,0,1770,7507,35,0
"10986",730000,3,1.75,1650,5000,1.5,0,0,4,8,1650,0,1630,5000,124,0
"10987",395000,5,1.75,1840,10453,1,0,2,3,8,1360,480,2250,11250,76,0
"10988",355000,3,1,1210,6650,1,0,0,3,6,1210,0,990,7590,65,0
"10989",299990,3,2.5,1870,8541,2,0,0,3,8,1870,0,2150,7789,35,0
"10990",1125000,4,3.25,3890,422096,1.5,0,0,3,9,3150,740,2180,229996,23,0
"10991",425000,4,2.25,2660,11200,2,0,0,4,8,2660,0,2090,11120,52,0
"10992",349000,2,1,1150,7552,1,0,0,3,7,1150,0,1150,7346,73,0
"10993",554950,4,1.75,1740,4816,1,0,0,5,7,870,870,1210,5074,82,0
"10994",326000,6,3,2580,8064,1.5,0,0,3,7,1880,700,1510,6084,111,0
"10995",580000,4,1.75,1720,6975,1,0,0,3,8,1420,300,2210,7875,49,0
"10996",699000,3,2.5,2740,18455,2,0,1,4,10,1510,1230,2840,16438,47,0
"10997",757000,3,2.75,2610,11290,1,0,0,3,7,1630,980,2570,9125,39,0
"10998",335000,3,1.75,1400,7920,1,0,0,3,7,1400,0,1310,7876,59,0
"10999",660000,3,2,2570,28500,1,0,0,3,9,1970,600,3070,32400,41,0
"11000",540000,4,2.75,2830,7334,2,0,0,3,8,2830,0,2830,7378,19,0
"11001",320000,5,2.25,2630,8625,2,0,0,3,8,2630,0,1880,8670,58,0
"11002",280000,3,2.5,1580,7918,2,0,0,3,7,1580,0,1650,7916,30,0
"11003",324000,3,2,1540,10931,1,0,3,3,7,1540,0,1570,10485,35,0
"11004",3e+05,3,1,2120,7735,1,0,0,4,7,1060,1060,1010,8570,57,0
"11005",360000,3,1.75,1830,10000,2,0,0,4,7,1830,0,1480,10000,111,1
"11006",6e+05,3,2.5,2260,10153,2,0,0,3,10,2260,0,2740,10153,37,0
"11007",950000,4,1.75,2500,92347,1,0,0,4,8,1500,1000,3750,20267,54,0
"11008",599950,3,3.25,1830,1804,3,0,0,3,8,1830,0,1830,1804,10,0
"11009",190000,4,1,1190,7920,1,0,0,3,6,890,300,1140,7920,73,0
"11010",350000,4,1.75,2310,9002,1,0,0,3,7,1780,530,2090,8814,54,0
"11011",522000,3,1,1230,4600,1.5,0,0,3,7,1230,0,1230,4600,95,0
"11012",850000,3,2.5,2940,10809,2,0,0,3,10,2940,0,3090,10348,32,0
"11013",308000,3,1,1010,8800,1,0,0,4,7,1010,0,1400,4095,70,0
"11014",1020000,6,2.25,2550,5000,2,0,0,4,7,2550,0,1480,5000,117,0
"11015",397500,3,1,1480,5100,1.5,0,0,3,7,1480,0,1300,5100,86,1
"11016",186000,3,1.75,1460,7967,1,0,0,3,7,1040,420,1460,6835,47,0
"11017",436500,5,3,3110,12429,1,0,0,3,8,1790,1320,3050,11902,47,0
"11018",710000,3,2,2140,4923,1,0,0,4,8,1070,1070,1470,4923,96,0
"11019",1378600,5,3.25,3450,6360,2,0,0,5,9,1860,1590,2310,5000,119,0
"11020",450000,3,2.25,1960,10682,1,0,0,3,7,1960,0,1540,10682,67,0
"11021",375000,4,2.75,1890,5240,1,0,0,3,7,980,910,1600,5240,43,0
"11022",315000,2,1,2080,14659,1,0,0,3,7,1040,1040,1920,15208,64,0
"11023",467500,3,1,1700,4165,1.5,0,0,3,7,1700,0,1400,4165,106,0
"11024",330000,3,1,1140,7316,1,0,0,3,6,1140,0,1140,7440,65,0
"11025",665000,3,2.5,3136,54450,1.5,0,0,5,8,3136,0,2300,54450,114,0
"11026",760000,4,3.25,2590,3889,3,0,0,3,9,2590,0,2590,4062,11,0
"11027",469000,3,1.75,1480,800,2,0,0,3,8,1000,480,1480,1143,10,0
"11028",408000,3,3,1500,1473,2,0,0,3,8,1120,380,1720,1976,24,0
"11029",851000,3,2.75,2660,10350,1,0,4,4,8,1330,1330,2820,10043,53,0
